time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,-12.7249211819,-5.24006494998,24.5553793344,5.98289292554,0.311807963412,0.0,-8.88064647278,-4.57011719604,3.91653142239,-0.162272437326,0.00507712311896,0.0,435.30073476917306,433.29477830214387,434.5102494399121,433.17152250232596
4.259999999999997,-13.2652279521,-5.51967819815,24.7886402905,5.97393803261,0.313019927863,0.0,-9.13001403143,-4.75095441486,3.85765695236,-0.131247183615,0.0401764176638,0.0,463.27701234697366,466.0294369288758,463.87277102175887,466.2828014298205
4.319999999999996,-13.8201203923,-5.80981081053,25.0167326627,5.96574533689,0.315138386859,0.0,-9.36703072542,-4.92068969468,3.74451422737,-0.150082671272,0.0231593557425,0.0,450.25481197986,448.87605120145895,449.5921154793863,448.04558338092266
4.379999999999995,-14.389487425,-6.110368921,25.2382229144,5.95659823692,0.317015429118,0.0,-9.61246610206,-5.09853209066,3.63746542282,-0.157661975341,0.0439343450811,0.0,453.29427765810937,454.96151138225804,453.062911433434,452.4314180165589
4.439999999999993,-14.9755381394,-6.42351985924,25.4583506953,5.94743062412,0.319453835603,0.0,-9.92285497298,-5.3402521187,3.69767276399,-0.144509362951,0.0330698369875,0.0,511.0978701943193,510.3233610438675,509.28706568038507,510.20832888126256
4.499999999999992,-15.5776840172,-6.74866790504,25.6742260968,5.93884414565,0.321664523661,0.0,-10.1495101573,-5.49868400716,3.49766296321,-0.140445998536,0.0434885301025,0.0,428.2507361758248,429.13701922218627,428.0296508624605,428.3554857021502
4.559999999999991,-16.1935705352,-7.0834239505,25.8779038769,5.93008872302,0.324637039682,0.0,-10.3809215036,-5.66050075086,3.29100083312,-0.160073504176,0.0595068511276,0.0,427.25728580009496,428.62287088931373,427.6733731151906,425.97642659889846
4.6199999999999894,-16.8239745104,-7.42848795091,26.0703067424,5.92091118376,0.327858667543,0.0,-10.6333663324,-5.84223985435,3.1213646734,-0.141592079299,0.0383389761459,0.0,443.56885510899116,441.82831966753133,441.67676327948925,443.1764332398271
4.679999999999988,-17.4704576256,-7.78537742663,26.2544218564,5.9120449631,0.330507267866,0.0,-10.9167559456,-6.05457087005,3.01426392005,-0.16446955381,0.0537658442724,0.0,466.33372756772235,467.5385741543058,467.7531717473929,465.9477577467631
4.739999999999987,-18.1331741726,-8.15414357581,26.4293168423,5.90195206307,0.333497409557,0.0,-11.1746922264,-6.23828874162,2.81452630635,-0.17700320518,0.0405153271784,0.0,437.87459765104114,436.7720652532316,439.18890200670455,438.12004876224586
4.799999999999986,-18.812884584,-8.53550771208,26.5955841015,5.89087659436,0.336347529376,0.0,-11.482952718,-6.47437229393,2.72564964348,-0.20747070969,0.0587121342919,0.0,477.96699920058825,479.35339197269116,481.35595547775125,479.0127174287607
4.859999999999984,-19.5108664434,-8.93075667061,26.7551501868,5.87798315342,0.340003002061,0.0,-11.7838361402,-6.701193665,2.59118654898,-0.236923238021,0.0650163084398,0.0,469.7637033104025,470.25486911273333,468.9239587496072,466.58536297412473
4.919999999999983,-20.2264853169,-9.33910885768,26.9047651049,5.8641214964,0.343964932786,0.0,-12.0709725073,-6.91123132025,2.3942048642,-0.2212928495,0.0679892853469,0.0,451.3039700096964,451.5471124327985,451.55823090794155,452.76546001203315
4.979999999999982,-20.9581008634,-9.75859568518,27.0386269387,5.85070178693,0.348082563726,0.0,-12.3173811572,-7.072485751,2.06708699736,-0.228868370858,0.0698727560886,0.0,406.10866250793697,406.28168078479445,407.26321102937027,406.52997322524857
5.0399999999999805,-21.7056781543,-10.1890121649,27.1550379299,5.83677423117,0.352766025617,0.0,-12.6028536038,-7.27540119826,1.81164801699,-0.239583707351,0.090777558888,0.0,436.5079006680554,438.25443575642,437.0326377567939,436.0833145570151
